"accX","accY","accZ"
-0.8049316,-0.4672852,0.1164551
-0.7956543,-0.3413086,0.07421875
-0.7783203,-0.1708984,0.04003906
-0.7590332,-0.07421875,0.04003906
-0.762207,-0.07885742,0.08007813
-0.7746582,-0.2104492,0.1955566
-0.7888184,-0.425293,0.3063965
-0.817627,-0.5854492,0.1665039
-0.8591309,-0.6838379,-0.1564941
-0.9106445,-0.6948242,-0.276123
-0.9296875,-0.6711426,-0.130127
-0.9370117,-0.5725098,0.08007813
-0.9406738,-0.4594727,0.2060547
-0.894043,-0.4956055,0.03491211
-0.8449707,-0.5759277,0.03637695
-0.8222656,-0.6535645,0.1291504
-0.8081055,-0.7460938,0.1398926
-0.7792969,-0.8088379,0.07348633
-0.7512207,-0.7495117,0.001708984
-0.730957,-0.6320801,-0.07446289
-0.7363281,-0.5866699,-0.1530762
-0.7651367,-0.579834,-0.1140137
-0.7753906,-0.5949707,-0.006103516
-0.7602539,-0.6269531,0.1530762
-0.7392578,-0.666748,0.3515625
-0.6833496,-0.6953125,0.2685547
-0.6123047,-0.6862793,-0.123291
-0.4736328,-0.6113281,-0.6577148
-0.4997559,-0.4641113,-0.3388672
-0.5598145,-0.4692383,0.401123
-0.6240234,-0.7075195,0.9316406
-0.6811523,-0.9372559,1.136719
-0.6977539,-1.116211,0.9128418
-0.6650391,-1.171631,0.267334
-0.6430664,-1.105957,-0.2175293
-0.6777344,-0.9858398,-0.3017578
-0.7248535,-0.9030762,-0.01171875
-0.7509766,-0.9401855,0.3554688
-0.7380371,-0.9328613,0.4533691
-0.6408691,-0.8203125,0.2629395
-0.5036621,-0.7714844,0.009033203
-0.3747559,-0.8757324,-0.02563477
-0.4255371,-0.973877,0.3164063
-0.5236816,-1.131348,0.5656738
-0.5681152,-1.339844,0.4250488
-0.5615234,-1.44165,0.006835938
-0.5488281,-1.281006,-0.2253418
-0.536377,-0.9926758,-0.154541
-0.5288086,-0.7373047,0.2060547
-0.5258789,-0.666748,0.5427246
-0.5266113,-0.739502,0.7167969
-0.5209961,-0.8212891,0.597168
-0.5048828,-0.765625,0.378418
-0.4953613,-0.6606445,0.1645508
-0.486084,-0.7119141,-0.02368164
-0.4841309,-0.8852539,-0.1181641
-0.4973145,-1.050293,0.1262207
-0.5236816,-0.9245605,0.3728027
-0.565918,-0.7573242,0.5095215
-0.6315918,-0.6264648,0.5432129
-0.6855469,-0.6369629,0.6083984
-0.6958008,-0.8081055,0.7172852
-0.6572266,-0.9326172,0.7004395
-0.6071777,-0.862793,0.5234375
-0.5585938,-0.7731934,0.3388672
-0.512207,-0.8256836,0.1889648
-0.4763184,-0.9492188,0.0480957
-0.4599609,-0.9997559,0.03100586
-0.4729004,-0.890625,0.2382813
-0.5009766,-0.7265625,0.4599609
-0.5249023,-0.847168,0.3952637
-0.5388184,-0.9611816,0.1437988
-0.543457,-0.9748535,0.08642578
-0.534668,-0.8764648,0.2724609
-0.4943848,-0.6950684,0.5068359
-0.4560547,-0.4335938,0.5112305
-0.4594727,-0.2463379,0.3293457
-0.4892578,-0.3154297,0.1655273
-0.5219727,-0.5690918,0.09448242
-0.5593262,-0.8718262,0.2067871
-0.5490723,-0.9855957,0.5483398
-0.4987793,-0.7062988,0.8867188
-0.4528809,-0.4523926,0.8178711
-0.4519043,-0.550293,0.2883301
-0.5422363,-1.061768,-0.138916
-0.5593262,-0.9626465,0.1599121
-0.5458984,-0.703125,0.3637695
-0.5246582,-0.5683594,0.340332
-0.5087891,-0.6328125,0.2973633
-0.4938965,-0.7524414,0.3481445
-0.5004883,-0.7248535,0.453125
-0.5163574,-0.541748,0.4890137
-0.5024414,-0.4143066,0.4450684
-0.4729004,-0.3034668,0.3557129
-0.4526367,-0.2524414,0.2641602
-0.4692383,-0.3376465,0.2441406
-0.4919434,-0.5388184,0.3588867
-0.5,-0.6931152,0.4880371
-0.4475098,-0.7932129,0.2475586
-0.4211426,-0.6040039,0.1833496
-0.4187012,-0.4165039,0.3903809
-0.4160156,-0.4660645,0.4245605
-0.4260254,-0.5415039,0.3027344
-0.4499512,-0.5263672,0.265625
-0.4660645,-0.5600586,0.3105469
-0.4624023,-0.6411133,0.2998047
-0.4660645,-0.6237793,0.2722168
-0.465332,-0.5976563,0.2792969
-0.4443359,-0.6040039,0.3193359
-0.4333496,-0.5532227,0.3706055
-0.4133301,-0.5166016,0.3747559
-0.3989258,-0.5070801,0.2736816
-0.4140625,-0.6218262,0.2143555
-0.434082,-0.6252441,0.2380371
-0.4501953,-0.6296387,0.232666
-0.4523926,-0.6206055,0.2319336
-0.4467773,-0.5524902,0.2744141
-0.4411621,-0.4462891,0.3183594
-0.4455566,-0.3435059,0.298584
-0.4667969,-0.3251953,0.2229004
-0.4909668,-0.3608398,0.1374512
-0.515625,-0.309082,0.04272461
-0.5510254,-0.3505859,0.07885742
-0.5610352,-0.6271973,0.3432617
-0.5505371,-0.8847656,0.5620117
-0.5256348,-0.9406738,0.5449219
-0.4819336,-0.8439941,0.3520508
-0.4443359,-0.8022461,0.3210449
-0.4428711,-0.668457,0.3083496
-0.470459,-0.4943848,0.3027344
-0.4846191,-0.432373,0.2636719
-0.4543457,-0.4802246,0.1662598
-0.4519043,-0.5820313,0.01245117
-0.5344238,-0.7150879,-0.1252441
-0.5263672,-0.7709961,0.0009765625
-0.4597168,-0.6877441,0.3342285
-0.3823242,-0.6450195,0.598877
-0.3884277,-0.7109375,0.8774414
-0.4421387,-0.7021484,1.061035
-0.4289551,-0.5236816,1.213867
-0.286377,-0.3879395,1.225098
-0.1311035,-0.2792969,0.6608887
-0.1535645,-0.2624512,0.2121582
-0.1645508,-0.2746582,-0.1228027
-0.1123047,-0.2114258,-0.2189941
-0.0559082,-0.2351074,-0.2514648
-0.04272461,-0.4699707,-0.5007324
-0.1489258,-0.984375,-0.8796387
-0.3430176,-1.329102,-0.9758301
-0.3852539,-1.145996,-0.701416
-0.3032227,-0.7402344,-0.4445801
-0.2568359,-0.4489746,-0.3994141
-0.2819824,-0.5129395,-0.3664551
-0.2763672,-0.6643066,-0.222168
-0.2612305,-0.7653809,-0.1289063
-0.1477051,-0.9326172,-0.3969727
-0.1591797,-0.8486328,-0.8989258
-0.2280273,-0.9836426,-1.147461
-0.2055664,-1.01123,-0.7651367
-0.1816406,-0.859375,-0.1933594
-0.2102051,-0.9816895,-0.0847168
-0.1809082,-1.084717,-0.3452148
-0.1716309,-0.9775391,-0.4941406
-0.2009277,-0.9689941,-0.3554688
-0.213623,-1.123291,-0.2038574
-0.2302246,-1.111084,-0.1870117
-0.1782227,-0.8818359,-0.2243652
-0.09472656,-0.6437988,-0.2302246
-0.07836914,-0.4863281,-0.2199707
-0.1455078,-0.4765625,-0.1713867
-0.1533203,-0.6032715,-0.06445313
-0.1154785,-0.670166,-0.06030273
-0.07910156,-0.5668945,-0.2670898
-0.05249023,-0.5334473,-0.527832
-0.05200195,-0.6381836,-0.6914063
-0.1306152,-0.9221191,-0.6953125
-0.2026367,-1.27124,-0.6054688
-0.2341309,-1.437744,-0.4892578
-0.2531738,-1.279053,-0.4499512
-0.1999512,-0.8618164,-0.545166
-0.09619141,-0.4133301,-0.7470703
-0.06762695,0.04394531,-0.8566895
0.01245117,0.4831543,-0.692627
0.1132813,-0.3725586,-1.058838
0.04150391,-1.856689,-1.875
0.2434082,-1.884766,-2.137451
0.3525391,-1.110596,-1.955322
0.2653809,-0.5476074,-1.426514
0.170166,-0.3979492,-1.012939
0.08886719,-0.4187012,-0.9284668
0.005615234,-0.3361816,-0.9326172
-0.03320313,-0.2480469,-1.021729
0.03173828,-0.2282715,-1.177246
0.1555176,-0.2009277,-1.048096
0.2006836,-0.1716309,-0.7307129
0.1132813,-0.1530762,-0.5095215
0.0246582,-0.1645508,-0.4624023
0.07763672,-0.3581543,-0.9416504
0.2617188,-0.5114746,-1.263184
0.3186035,-0.796875,-1.395752
0.2609863,-1.121826,-1.347168
0.170166,-1.234131,-1.076416
-0.03222656,-1.044434,-0.5727539
-0.223877,-0.6911621,-0.1982422
-0.08935547,-0.4758301,-0.1398926
0.105957,-0.4592285,-0.3789063
0.185791,-0.4069824,-0.9758301
0.2397461,-0.4770508,-1.548828
0.1394043,-0.6657715,-1.525146
-0.505127,-0.6728516,-0.9445801
-1.029053,-0.4179688,-0.7368164
-0.09863281,0.08862305,-0.5571289
0.3569336,-0.3217773,-0.4042969
0.6665039,-1.097168,-0.5070801
0.501709,-1.251465,-0.4880371
-0.2060547,-0.8005371,-0.3056641
-0.9135742,-0.08276367,-0.2749023
-1.152344,0.5009766,-0.7119141
-0.7751465,0.6376953,-1.329834
-0.001708984,0.08935547,-1.109131
0.3295898,-0.315918,-0.6821289
0.2954102,-0.1616211,-0.5368652
0.3034668,0.04199219,-0.411377
0.4604492,-0.06542969,-0.5144043
0.611084,-0.2600098,-0.8508301
0.4306641,-0.1779785,-0.8054199
0.4648438,-0.4177246,-0.5480957
0.6569824,-0.9013672,-0.3173828
0.8608398,-0.9504395,-0.1494141
0.9680176,-0.4440918,-0.3852539
0.7836914,0.1293945,-0.9416504
0.439209,-0.151123,-1.10376
0.3686523,-0.6018066,-0.8212891
0.4599609,-0.536377,-0.5866699
0.4899902,-0.5415039,-0.689209
0.5454102,-0.6535645,-0.6142578
0.6518555,-0.6252441,-0.4328613
0.7456055,-0.5236816,-0.4680176
0.84375,-0.4555664,-0.6777344
Unhandled exception in thread started by <function track_steps at 0x2000a340>
Traceback (most recent call last):
  File "<stdin>", line 93, in track_steps
  File "controler_lib.py", line 504, in __init__
NameError: name 'NULL' isn't defined
